SEANCE;CODE_INDICE;LIB_INDICE;INDICE_JOUR    ;INDICE_VEILLE;VARIATION_VEILLE;INDICE_PLUS_HAUT;INDICE_PLUS_BAS
06/08/2025   ;905008    ;SERVICES AUX CONSO;4377.781            ;4392.811            ;-0.342              ;4392.811            ;3132.261            
06/08/2025   ;905009    ;DISTRIBUTION      ;6897.174            ;6920.855            ;-0.342              ;6920.855            ;4934.863            
06/08/2025   ;905013    ;BIENS CONSOMMATION;10337.964           ;10515.676           ;-1.690              ;10911.710           ;7913.264            
06/08/2025   ;905015    ;AGROALIMENT BOISSO;12885.003           ;13144.916           ;-1.977              ;13721.127           ;9640.095            
06/08/2025   ;905016    ;PROD MENAGER SOIN ;3163.187            ;3186.183            ;-0.722              ;3325.105            ;2595.754            
06/08/2025   ;905017    ;INDUSTRIES        ;1826.290            ;1824.618            ;0.092               ;1868.457            ;1769.480            
06/08/2025   ;905018    ;BATIM MATE CONSTRU;789.761             ;787.019             ;0.349               ;838.631             ;759.567             
06/08/2025   ;905020    ;MATERIAUX DE BASE ;6979.115            ;6965.639            ;0.193               ;7167.351            ;5047.171            
06/08/2025   ;905028    ;TUNINDEX20        ;5247.863            ;5282.176            ;-0.650              ;5322.721            ;4334.940            
07/08/2025   ;905001    ;TUNINDEX          ;11820.869           ;11749.389           ;0.608               ;11875.026           ;9852.655            
07/08/2025   ;905002    ;STES FINANCIERES  ;8698.598            ;8670.405            ;0.325               ;8698.598            ;7422.694            
07/08/2025   ;905003    ;BANQUES           ;8029.933            ;7999.486            ;0.381               ;8029.933            ;6882.489            
07/08/2025   ;905004    ;ASSURANCES        ;16615.176           ;16628.992           ;-0.083              ;16767.582           ;14456.087           
07/08/2025   ;905005    ;SERVICES FINANCIER;16530.146           ;16548.573           ;-0.111              ;16605.931           ;12379.626           
07/08/2025   ;905008    ;SERVICES AUX CONSO;4414.539            ;4377.781            ;0.840               ;4414.539            ;3132.261            
07/08/2025   ;905009    ;DISTRIBUTION      ;6955.087            ;6897.174            ;0.840               ;6955.087            ;4934.863            
07/08/2025   ;905013    ;BIENS CONSOMMATION;10505.615           ;10337.964           ;1.622               ;10911.710           ;7913.264            
07/08/2025   ;905015    ;AGROALIMENT BOISSO;13066.341           ;12885.003           ;1.407               ;13721.127           ;9640.095            
07/08/2025   ;905016    ;PROD MENAGER SOIN ;3237.043            ;3163.187            ;2.335               ;3325.105            ;2595.754            
07/08/2025   ;905017    ;INDUSTRIES        ;1830.632            ;1826.290            ;0.238               ;1868.457            ;1769.480            
07/08/2025   ;905018    ;BATIM MATE CONSTRU;793.019             ;789.761             ;0.412               ;838.631             ;759.567             
07/08/2025   ;905020    ;MATERIAUX DE BASE ;6962.606            ;6979.115            ;-0.237              ;7167.351            ;5047.171            
07/08/2025   ;905028    ;TUNINDEX20        ;5284.535            ;5247.863            ;0.699               ;5322.721            ;4334.940            
08/08/2025   ;905001    ;TUNINDEX          ;11864.074           ;11820.869           ;0.365               ;11875.026           ;9852.655            
08/08/2025   ;905002    ;STES FINANCIERES  ;8698.802            ;8698.598            ;0.002               ;8698.802            ;7422.694            
08/08/2025   ;905003    ;BANQUES           ;8029.294            ;8029.933            ;-0.008              ;8029.933            ;6882.489            
08/08/2025   ;905004    ;ASSURANCES        ;16625.093           ;16615.176           ;0.060               ;16767.582           ;14456.087           
08/08/2025   ;905005    ;SERVICES FINANCIER;16546.788           ;16530.146           ;0.101               ;16605.931           ;12379.626           
08/08/2025   ;905008    ;SERVICES AUX CONSO;4425.334            ;4414.539            ;0.245               ;4425.334            ;3132.261            
08/08/2025   ;905009    ;DISTRIBUTION      ;6972.095            ;6955.087            ;0.245               ;6972.095            ;4934.863            
08/08/2025   ;905013    ;BIENS CONSOMMATION;10642.077           ;10505.615           ;1.299               ;10911.710           ;7913.264            
08/08/2025   ;905015    ;AGROALIMENT BOISSO;13308.976           ;13066.341           ;1.857               ;13721.127           ;9640.095            
08/08/2025   ;905016    ;PROD MENAGER SOIN ;3219.536            ;3237.043            ;-0.541              ;3325.105            ;2595.754            
08/08/2025   ;905017    ;INDUSTRIES        ;1830.279            ;1830.632            ;-0.019              ;1868.457            ;1769.480            
08/08/2025   ;905018    ;BATIM MATE CONSTRU;796.031             ;793.019             ;0.380               ;838.631             ;759.567             
08/08/2025   ;905020    ;MATERIAUX DE BASE ;7084.214            ;6962.606            ;1.747               ;7167.351            ;5047.171            
08/08/2025   ;905028    ;TUNINDEX20        ;5307.232            ;5284.535            ;0.430               ;5322.721            ;4334.940            
11/08/2025   ;905001    ;TUNINDEX          ;11863.366           ;11864.074           ;-0.006              ;11875.026           ;9852.655            
11/08/2025   ;905002    ;STES FINANCIERES  ;8693.435            ;8698.802            ;-0.062              ;8698.802            ;7422.694            
11/08/2025   ;905003    ;BANQUES           ;8025.979            ;8029.294            ;-0.041              ;8029.933            ;6882.489            
11/08/2025   ;905004    ;ASSURANCES        ;16601.444           ;16625.093           ;-0.142              ;16767.582           ;14456.087           
11/08/2025   ;905005    ;SERVICES FINANCIER;16499.605           ;16546.788           ;-0.285              ;16605.931           ;12379.626           
11/08/2025   ;905008    ;SERVICES AUX CONSO;4454.856            ;4425.334            ;0.667               ;4454.856            ;3132.261            
11/08/2025   ;905009    ;DISTRIBUTION      ;7018.607            ;6972.095            ;0.667               ;7018.607            ;4934.863            
11/08/2025   ;905013    ;BIENS CONSOMMATION;10612.148           ;10642.077           ;-0.281              ;10911.710           ;7913.264            
11/08/2025   ;905015    ;AGROALIMENT BOISSO;13285.849           ;13308.976           ;-0.174              ;13721.127           ;9640.095            
11/08/2025   ;905016    ;PROD MENAGER SOIN ;3198.800            ;3219.536            ;-0.644              ;3325.105            ;2595.754            
11/08/2025   ;905017    ;INDUSTRIES        ;1840.171            ;1830.279            ;0.540               ;1868.457            ;1769.480            
11/08/2025   ;905018    ;BATIM MATE CONSTRU;795.999             ;796.031             ;-0.004              ;838.631             ;759.567             
11/08/2025   ;905020    ;MATERIAUX DE BASE ;7156.828            ;7084.214            ;1.025               ;7167.351            ;5047.171            
11/08/2025   ;905028    ;TUNINDEX20        ;5307.812            ;5307.232            ;0.011               ;5322.721            ;4334.940            
12/08/2025   ;905001    ;TUNINDEX          ;11832.831           ;11863.366           ;-0.257              ;11875.026           ;9852.655            
12/08/2025   ;905002    ;STES FINANCIERES  ;8706.561            ;8693.435            ;0.151               ;8706.561            ;7422.694            
12/08/2025   ;905003    ;BANQUES           ;8033.223            ;8025.979            ;0.090               ;8033.223            ;6882.489            
12/08/2025   ;905004    ;ASSURANCES        ;16654.846           ;16601.444           ;0.322               ;16767.582           ;14456.087           
12/08/2025   ;905005    ;SERVICES FINANCIER;16644.564           ;16499.605           ;0.879               ;16644.564           ;12379.626           
12/08/2025   ;905008    ;SERVICES AUX CONSO;4444.441            ;4454.856            ;-0.234              ;4454.856            ;3132.261            
12/08/2025   ;905009    ;DISTRIBUTION      ;7002.198            ;7018.607            ;-0.234              ;7018.607            ;4934.863            
12/08/2025   ;905013    ;BIENS CONSOMMATION;10449.403           ;10612.148           ;-1.534              ;10911.710           ;7913.264            
12/08/2025   ;905015    ;AGROALIMENT BOISSO;13029.433           ;13285.849           ;-1.930              ;13721.127           ;9640.095            
12/08/2025   ;905016    ;PROD MENAGER SOIN ;3192.764            ;3198.800            ;-0.189              ;3325.105            ;2595.754            
12/08/2025   ;905017    ;INDUSTRIES        ;1845.018            ;1840.171            ;0.263               ;1868.457            ;1769.480            
12/08/2025   ;905018    ;BATIM MATE CONSTRU;800.061             ;795.999             ;0.510               ;838.631             ;759.567             
12/08/2025   ;905020    ;MATERIAUX DE BASE ;7177.007            ;7156.828            ;0.282               ;7177.007            ;5047.171            
12/08/2025   ;905028    ;TUNINDEX20        ;5286.350            ;5307.812            ;-0.404              ;5322.721            ;4334.940            
